title,id,url,created
"Hello everyone,

I come from a teaching and mental health background and have been thinking about pursuing a PhD in philosophy.

I was wondering if anyone had any advice or suggestions for intriguing topics to research for my research proposal/application 🙂",2294115124079513,https://facebook.com/groups/Ethpolsocpsy/posts/2294115124079513,2022-04-29 16:28:42
Is there any progress in philosophy?,2293382250819467,https://facebook.com/groups/Ethpolsocpsy/posts/2293382250819467,2022-04-28 18:38:15
"Offensive war: organized, mobilized, subsidized crime.",2294472067377152,https://facebook.com/groups/Ethpolsocpsy/posts/2294472067377152,2022-04-30 03:51:27
"Pearl of WISDOM: 27.04.2022
When this generation starts learning their ‘social class’ culture instead of devoting their time to the outmoded ancient religious culture, -which have nothing to do with the problems of day-to-day living, and which only promotes SELF DECEPTION- this world will turn into PEACEFUL paradise along global FRATERNITY.
The HUMANE requirement of being modern human is turning the impossible to possibility by rectifying the mistakes of past generations.",2292123817611977,https://facebook.com/groups/Ethpolsocpsy/posts/2292123817611977,2022-04-27 04:24:31
How long do you think it would take the veneer of civil society to fall apart if there were no police and no laws to hold it all together?,2292281527596206,https://facebook.com/groups/Ethpolsocpsy/posts/2292281527596206,2022-04-27 09:18:56
"The Earth is a Rubik's Cube, but with a 7 billion or so axes by which to make absurd permutations. A sort of nth-fold chatterbox.",2293515337472825,https://facebook.com/groups/Ethpolsocpsy/posts/2293515337472825,2022-04-28 22:41:27
"Is history something we should learn from, or is history something that keeps repeating itself? Your general opinion/views on this",2289340011223691,https://facebook.com/groups/Ethpolsocpsy/posts/2289340011223691,2022-04-23 15:17:45
"Is it ok to give someone a shutup call? If he is bothering you too much? Or is it more ethical to maintain distance from him/her?
Scenario: I was in discussion about space and time travel with a friend and that third guy started making fun of us (NASA is looking for you, let me call NASA that real astronomers are sitting here in front of me etc.).",2292397487584610,https://facebook.com/groups/Ethpolsocpsy/posts/2292397487584610,2022-04-27 12:18:31
The important thing to remember here is that it is usually the least sensational narratives that are the most accurate.,2291112894379736,https://facebook.com/groups/Ethpolsocpsy/posts/2291112894379736,2022-04-25 20:59:24
"What do you think knowledge is? 🤔
__________

Stoics A to Zeno
April 27 at 1:06 PM ·

Socrates (c. 470 – 399 BC) the moral philosopher. #philosophy #socrates",2292277247596634,https://facebook.com/groups/Ethpolsocpsy/posts/2292277247596634,2022-04-27 09:10:51
"The mental habit to judge based simply on currency or familiarity is a dangerous human weakness that is instrumental in self deception, and easily exploited for the deception of others. A simple method to test if a person thinks ONLY out of habitual prejudices or if they are capable of thought independent of them is to provide appropriate stimuli and observe the reactions. If the auto pilot does shut off, and they can respond directly, another question is how long does it take for them to do that?",2292986400859052,https://facebook.com/groups/Ethpolsocpsy/posts/2292986400859052,2022-04-28 07:37:14
"Founder’s Welcome Message
*******************************
Started with less than 30 members, and with the contribution of our good members, our membership today reaches 356, 000!

They say that philosophy is dead and obsolete. I think otherwise, for philosophy comes from the wisdom accumulated by people living their lives earnestly - navigating the ups and downs, twists and turns of life create philosophers among us - trials sharpen intelligence as tribulations beget wisdom! So, remember this, our experience in life, and with it our solutions for living life better, is our philosophy.

Also, some people argued and disagree with us, that our forum doesn't permit atheists vs theists debate; we believe it is pointless as it will always lead to heated up arguments and fights, disturbing the peace and tranquility of our learning atmosphere. Years have gone by, and through secular and experiential philosophy, we saw people agree more than they disagree. Why? Because they are standing on a common-ground - and the common-ground is the humanity in us. As human beings we are empathic and sympathetic toward others and are curious of new knowledge & culture, this bonds people and has nurtured our small forum community since. I believe many of you started off as strangers but are now good friends! 🙂

We are now one of the fastest growing forums on Facebook, and we intent to keep it progressing. To do that we have to keep up with the quality of our posts, and more importantly, we ask for the understanding of our members to check their topics before they post it on the forum. Recently, we spotted a few out of theme posts that contradicted the forum's direction.

For now, the future appears bright, but the journey is on. The way I see it, our forum has the potential to become one of the best knowledge-based forum on Facebook. In my opinion we should not be contented and must move forward to progress.

I am providing the guidelines again with this notice. Please see below.

With this, our team, thank you all for your warm support and participation. Thank you.

Master Trainer - Alvin Koh
Founder/chief admin

Forum's Etiquettes:

So, what constitute a great forum?
********************************************
1) great topics for discussion ( I will encourage contributors to be precise with their op and make sure its meme and content tally with the post).
2) responsive Op host - when you decide to post, please be prepared to take charge of your post and reply to others' queries. Unlike a notice board where you just paste the notice and leave the place.
3) maintain one's composure - be polite and respectful of others. And be humorous if you can. Ours is more of a discussion group and not an actual debate venue. So, don't be overly argumentative.
4) do not post off topic. This is a philosophy and general wisdom forum, hence do not post pop- culture stuffs or materials with strong religious or political implications. And do not post pictures of your grand meals or excessive favorite cartoon characters !
5) be creative but not bizarre...use your imagination for your next topic to post.
6) make new friends and exchange greetings to nurture good feelings (you wanna to come back to a place that is welcoming and warm).
7) stand your rights but do not be quarrelsome.
8)provide suggestions of improvement to the admin and moderators .
9) never troll and report all trolls to the moderators
10) please follow the rules. If you can't please exit the forum peacefully.

We believe with this 10 basic points in mind we are good to move forward with progression and rewards. Once again we thank you all for your great support and will do our best to make this forum interesting and safe for all!

Hip hip hooray!!!!

For new members who are not familiar with our house rules, please refer to the pinned post.

Master Trainer - Alvin Koh
Creator/chief admin

(Regarding trolling)
A troll is a member who:

1) start with rude or sarcastic remarks on OP without substantiating his reason for such vile remarks.

2) start debating unrelated to the topic of the Op.

3) instead of refuting the opponents or conversationists, a troll resort to personal attacks with repeated names calling and insults of profanity.

4)When advised by the Op host and members of the group who bare witness to the event, the troll will not stop and might increase his intensity of mockery.

This four basic points are the characteristics of a typical troll. The unique ones will be at the judgement of the admin.

People, if you see a troll please report to make this discussion group conducive.

Please note that this is a discussion group and not a actual debate group. Debate arises out of necessity to defend an important point , but respect and moderation are observed at all time.",2275787515831370,https://facebook.com/groups/799987083411428/posts/2275787515831370,2019-07-01 14:06:27
What do you know for sure?,5037126059697488,https://facebook.com/groups/799987083411428/posts/5037126059697488,2022-04-30 09:13:31
"Nurture is an extension of Nature
Many think that nature and nurture are different or opposite from each other. However, if we investigate carefully, we will find that nurture is an extension of nature. They are the two sides of the one movement of life and are mutually interdependent.
For example - Healing is a natural property of the body, but the… More human mind discovered the system of medicine and antibiotics, which complemented the body’s ability to heal. Likewise, nature gave us eyes to see. But the mind invented the microscope, a telescope, and television through which our eyes can see small objects, objects far away, and watch the events happening elsewhere.
Mind is formed through the brain and the body and brain, and the body is part of nature. Therefore, the mind, the nurture, is an extension of nature.",5037177856358975,https://facebook.com/groups/799987083411428/posts/5037177856358975,2022-04-30 09:38:31
"Offensive war: organized, mobilized, subsidized CRIME.",5036530223090405,https://facebook.com/groups/799987083411428/posts/5036530223090405,2022-04-30 03:51:40
Is madness the defense mechanism against a reality we cannot handle?,5037934142950013,https://facebook.com/groups/799987083411428/posts/5037934142950013,2022-04-30 15:42:05
"We are in need of a new way of organizing our society. Specifically the way we get work done, I would posit that the monetary based system of work not only deprives that work of any real meaning, as well as insures that the wrong people are in place at those positions. Their hearts not really in it. They are just there for a pay check. They aren't doing it for honor or a sense of duty to the community. So how can we get away from this glaring issue in our system? What are the alternatives?",5037455839664510,https://facebook.com/groups/799987083411428/posts/5037455839664510,2022-04-30 11:36:56
What is awareness or consciousness? Is it the stuff of the brain or is it something completely separate? Why do we believe that humans are the only creatures that are capable of awareness? Is it because we are unable to observe the awareness of other creatures? Is there a relationship between awareness and language? Why do some people are more aware than others? Is there a relationship between a high level of awareness and the sixth sense?,5036073083136119,https://facebook.com/groups/799987083411428/posts/5036073083136119,2022-04-29 23:24:31
How important is a tolerance for ambiguity to a clear sense of reality?,5033647103378717,https://facebook.com/groups/799987083411428/posts/5033647103378717,2022-04-29 02:04:19
why is there something rather than nothing?,5019413514802076,https://facebook.com/groups/799987083411428/posts/5019413514802076,2022-04-23 18:38:54
Would you agree that the universe is indifferent towards us?,5037825012960926,https://facebook.com/groups/799987083411428/posts/5037825012960926,2022-04-30 14:41:13
"Why differences?
The exaltation of race, people, state or a particular form of religion or denomination is the main cause of division resulting into chaos. People are constantly in competition with one another and this bring conflicts.
When religions begin exchanging differences and one exalts his religion, the reaction is predictably negative.

Think a little bit about the causes of persecution in the middle age. It was all about religions particularly Christianity against herself due to division as I talked about it previously.

Even the minute denominations are beginning to divide into fragments. When the rope begins to be pulled in the church know that persecution isn't far away. Christians have ever done some weird things against themselves due to difference in just opinions.",5035212349888859,https://facebook.com/groups/799987083411428/posts/5035212349888859,2022-04-29 15:13:59
"28 April 2022

“I was very young when someone called me a ""sinner"". I got curious because in our language there was no such word so I decided to ask my grandfather about it, he said, there is no such thing, our consciousness does not recognize this kind of words because it was made to manipulate and put guilt in our hearts, there are no sins, what we have is choices and sometimes we make mistakes. Fear is what people use to take away your freedom, do not allow anybody to do this to you again grandson.” - Gianni Crow",5032572043486223,https://facebook.com/groups/799987083411428/posts/5032572043486223,2022-04-28 15:50:30
"Critical Thinking for Life Not Work
Witches are burned, wars are fought, and society is damaged by a lack of critical thinking. Not at work but in the home. People keep believing what the most persuasive source tells them, where what is persuasive is determined by cognitive biases and blind spots.
The conventional concept of critical thinking (CT), indeed the earliest definition of the term, is that it consists of three interconnecting elements: knowledge (such as a logical system), skill (applying that logical system to construct and analyze arguments) and disposition (dedication to critical-thinking principles, rather applying biased beliefs, or simply adoption of what some “authority” says us true).
Tim-van-Gelder argues that becoming a skilled critical thinker takes as much effort as becoming highly skilled athlete or musician: approximately 10,000 hours. This is way too hard for the average person, so how can we achieve the best result for the least effort?
My suggestion? Reverse psychology. Set people the following challenge; “Your task is to make people believe that most birds are actually small robots spying on people. What techniques would you use?”
My reasoning is that each person will attempt to solve the challenge by using their own life experiences and mental capacities. Thus their answers are meaningful to them. The hope is that in developing the answers they will become more aware of their cognitive biases and blind spots and thus the need for caution/CT in accepting memes.
Do you have any other candidate solutions?
https://www.reasoninglab.com/wp-content/uploads/2013/10/Tim-van-Gelder-Teaching-CT-Lessons-from-Cog-Sci.pdf",5036618996414861,https://facebook.com/groups/799987083411428/posts/5036618996414861,2022-04-30 04:39:30
Why is simplicity not popular?,5035481749861919,https://facebook.com/groups/799987083411428/posts/5035481749861919,2022-04-29 17:50:16
"You don't need rules to know how to emote, but you do need rules to know how to think rationally and logically. Doesn't this show that we are not rational creatures by default?",5037959746280786,https://facebook.com/groups/799987083411428/posts/5037959746280786,2022-04-30 15:54:27
"29 April 2022

It is better to be in the company of plants than people. They don't talk so much shit. - JN Viljoen

204",5037340963009331,https://facebook.com/groups/799987083411428/posts/5037340963009331,2022-04-30 10:42:47
"Your existence is your own but if the contents of your mind come from books, are you really free?",5031788713564556,https://facebook.com/groups/799987083411428/posts/5031788713564556,2022-04-28 09:33:58
"Hello everyone,

I come from a teaching and mental health background and have been thinking about pursuing a PhD in philosophy.

I was wondering if anyone had any advice or suggestions for intriguing topics to research for my research proposal/application 🙂",5035344203209007,https://facebook.com/groups/799987083411428/posts/5035344203209007,2022-04-29 16:29:02
"""I think therefore I am"", famously concluded Descartes. But it begs the question. It asserts in the premise what should be asserted only in the conclusion.

Descartes introduces, “I think” as evidence that “I am”, but he fails to first derive the identity of this “I” from this “thinking”. This “I” that thinks is not necessarily derived from thinking. There is thinking. Yes. But whether or not this thinking can serve as necessary and sufficient evidence for the existence of a substantial “I”, is a completely different question. Descartes mistakenly makes a necessary connection between appearances and a substance behind them. “Thinking” does not necessarily lead to a “thinker”.

Descartes deduces identity from qualities without thinking the qualities may very well subsist on their own. Perhaps appearances do not have a substance behind them. Descartes is just building one out of thinking, but phenomena could stay as such without a foundation.

Naturally, if there is an “I”who thinks there must be an “I” who is, but the “I” who thinks has yet to be proven to exist. Descartes is arbitrarily attaching an “I” to the thinking. Descartes is counting his chickens before his eggs.

Perhaps Nietzche and Buddha were right and there is just, “thinking”, without the subject behind.",5033573706719390,https://facebook.com/groups/799987083411428/posts/5033573706719390,2022-04-29 01:17:16
"How can you answer the question ""who are you?""",5019283048148456,https://facebook.com/groups/799987083411428/posts/5019283048148456,2022-04-23 17:20:19
"What exactly do we think we can get from others that we already have within ourselves?
More words? More respect? More reassurance?",5023374787739282,https://facebook.com/groups/799987083411428/posts/5023374787739282,2022-04-25 07:34:25
"Is Morality based on

Logic or Emotions..?",1718231611646372,https://facebook.com/groups/179082568894625/posts/1718231611646372,2019-12-30 04:49:41
,676053835864160,https://facebook.com/groups/179082568894625/posts/676053835864160,2015-12-01 12:04:31
Can the hard problem of consciousness be resolved through materialism?,1538263749643160,https://facebook.com/groups/179082568894625/posts/1538263749643160,2019-07-02 05:53:28
What is significant about brains which allows for consciousness?,1644449895691211,https://facebook.com/groups/179082568894625/posts/1644449895691211,2019-10-26 04:48:07
"Does telepathy exist? I explore some of the evidence in this video.

YOUTUBE.COM
DOES TELEPATHY EXIST? - Documentary about Telepathy and Psychic Abilities",2472454266224099,https://facebook.com/groups/179082568894625/posts/2472454266224099,2022-04-01 02:33:43
Does the universe have consciousness?,1644336719035862,https://facebook.com/groups/179082568894625/posts/1644336719035862,2019-10-26 01:44:58
"Structuralism in philosophy?
-
The creativity in philosophy changes the older ones or creates the new questions / answers structures in the perception and the thinking, and possibly also influence the behavior:
1.Yes
2.No.
-
My intuitive answer:
Yes, because the different structures already exist in the head.",1431905790278957,https://facebook.com/groups/179082568894625/posts/1431905790278957,2019-02-21 08:42:27
"Some here might find this interesting:

TANDFONLINE.COM
“ … Not the action of mind upon matter, but the action of mind-matter upon matter-mind … ”: a world of many minds in archaeology and ethnography

Dr. Jack Hunter
December 7, 2021 at 5:49 PM ·

I am very happy to see that my last editorial for Time and Mind (Vol.14 No. 4) has just been published online. It is free to read and is about the varieties of consciousness and their implications for archaeological and ethnographic theory.

This issue also features a wonderful Open Access paper by Dr. Michael Shapland on panpsychism and early medieval magical swords, which I just love:

https://www.tandfonline.com/.../10.../1751696X.2021.1995267

The full issue is here:
https://www.tandfonline.com/toc/rtam20/14/4?nav=tocList

https://www.tandfonline.com/doi/full/10.1080/1751696X.2021.2004343?fbclid=IwAR1mLnct3mbduCNg5ZRCMRSnWaJ77ozBcjCrcJP263aCdLZ5si9jqd06kl0",2379314235538103,https://facebook.com/groups/179082568894625/posts/2379314235538103,2021-12-07 13:58:06
"Perspective is another dimension
.?!",1727891400680393,https://facebook.com/groups/179082568894625/posts/1727891400680393,2020-01-07 08:02:56
"CALL FOR PAPERS!

Dear Colleagues,

We would like to invite you to the International Jungian Conference:

""Liminal Forms of Experience in CG. Jung's Theory and in Other Contemporary Researches""

The key-note speakers:

1.Prof. Robert Segal – “Liminality from Van Gennep to Turner to Jung“

2.Dr. Scott J. Hill – “Confrontation with the Unconscious: Jungian Insights Into Psychedelic Experience and Psychedelic-Enhanced Therapy”

3.Prof. Dr. med. Torsten Passie - „Jung's Transcendent Function and LSD""

8-10 May 2020 University of Wroclaw / Poland

All proposals should be submitted by sending to the email address: conference@jungpoland.org.

Deadline: 31.01.2020.

http://jungianconference.pl/en

About the conference:

Our efforts will be especially focused on the three dimensions: 1. altered states of mind – unconscious experience, near death experience, psychedelic experience etc., 2. experiences associated with ritual passages, with living at the edge of ""normal structures"", and 3. critical life-stages of individuals and societies.

More on the website: http://jungianconference.pl/en

All proposals should be submitted by sending to the email address: conference@jungpoland.org.

More about the registration process you can read in the separate section of this website.

The time for one presentation – max. 30 minutes.

Deadline for the applications - 31.01.2020. The application should also contain a summary (up to 500 words), which can be published in the conference program and a short note about the author. These documents should be sent in txt, pdf or doc format.

Regards, Organising Committee",1727777490691784,https://facebook.com/groups/179082568894625/posts/1727777490691784,2020-01-07 05:44:42
"A video exploring split-brain patients and the possibilities of combining minds.

YOUTUBE.COM
Documentary | Split-Brains, Mental Combination, and the Self | Waking Cosmos",2387071088095751,https://facebook.com/groups/179082568894625/posts/2387071088095751,2021-12-17 03:07:59
"In this short article, Heidegger’s fundamental ontology is briefly introduced and explained.

THAT-WHICH.COM
Heidegger’s Fundamental Ontology: What does it mean?",2378279865641540,https://facebook.com/groups/179082568894625/posts/2378279865641540,2021-12-06 07:51:30
Why most people think Morality is dependent on Religion?,1630860727050128,https://facebook.com/groups/179082568894625/posts/1630860727050128,2019-10-14 10:09:19
Why believe that consciousness is fundamental?,1589991577803710,https://facebook.com/groups/179082568894625/posts/1589991577803710,2019-09-03 04:17:08
What creates the laws of physics?,1632139620255572,https://facebook.com/groups/179082568894625/posts/1632139620255572,2019-10-15 13:35:11
"Will conscious superintelligence redesign the universe?

ORIGINSOFCONSCIOUSNESS.COM
Will Conscious Superintelligence Redesign the Universe? — Origins of Consciousness",1900808426722022,https://facebook.com/groups/179082568894625/posts/1900808426722022,2020-06-24 16:28:37
"What do the concepts of spirit and soul in philosophy do?
-
These terms are illusory and mythical-theological-religious concepts that should imply potential immortality and idealistic realism.
These concepts have no place in philosophy.",1581480631988138,https://facebook.com/groups/179082568894625/posts/1581480631988138,2019-08-24 10:36:51
"Philosopher of mind Philip Goff defends panpsychism - the view that consciousness is a fundamental element of reality. What do you think?

YOUTUBE.COM
Defending Panpsychism | Philip Goff Ph.D. on Waking Cosmos",1683504888452378,https://facebook.com/groups/179082568894625/posts/1683504888452378,2019-11-30 05:57:09
"Neuroscientist Donald Hoffman outlines his theory of ""conscious agents"" in which reality is an infinite consciousness exploring itself forever.

ORIGINSOFCONSCIOUSNESS.COM
Reality is an Infinite Consciousness Exploring Itself Forever. Neuroscientist Donald Hoffman on “Conscious Realism” — Origins of Consciousness",1786380818164784,https://facebook.com/groups/179082568894625/posts/1786380818164784,2020-03-05 12:42:32
"Is it necessary for cartesian dualism that mind is non-spatial?
Knowing special relativity, wouldn't that make it atemporal too?",1908211635981701,https://facebook.com/groups/179082568894625/posts/1908211635981701,2020-07-01 17:55:22
"we have the technology, the resources, to make this world a relative paradise compared to what it is now.

But we don't.

Why not?

This is no mere rhetorical question.

Well, I will, in my own life, as much as is, and possible more than was ever imagined, possible, and you can too, if you choose.

I know of no greater and more needed cause in current times, so it's fair to say ""I get by with a little help from my friends"" https://www.youtube.com/watch?v=0C58ttB2-Qg

You don't have to love someone else to give good guardianship over, and we'd be wise to cherish God's gifts regardless of what some dude wrote in a letter once upon a time thousands of years ago.

YOUTUBE.COM
With A Little Help From My Friends (Remastered 2009)",2481896485355524,https://facebook.com/groups/1574445816100600/posts/2481896485355524,2019-10-26 21:55:11
,2589640274581144,https://facebook.com/groups/1574445816100600/posts/2589640274581144,2020-02-18 03:12:29
,3218073598404472,https://facebook.com/groups/1574445816100600/posts/3218073598404472,2022-04-23 13:32:17
"Local consciousness, or our phenomenal mind, is emergent, whereas non-local consciousness, or universal mind, is immanent. Material worlds come and go, but fundamental consciousness is ever-present, according to the Cybernetic Theory of Mind. From a new science of consciousness to simulation metaphysics, from evolutionary cybernetics to computational physics, from physics of time and information to quantum cosmology, this novel explanatory theory for a deeper understanding of reality is combined into one elegant theory of everything.
https://www.ecstadelic.net/top-stories/towards-the-cybernetic-theory-of-mind-consciousness-evolution-of-the-mind-part-v
#CyberneticTheoryofMind #Consciousness #Evolution #Mind #Documentary

ECSTADELIC.NET
Towards The Cybernetic Theory of Mind | Consciousness: Evolution of the Mind, Part V",3219560108255821,https://facebook.com/groups/1574445816100600/posts/3219560108255821,2022-04-25 15:03:10
"The Buddha, Jesus Christ, Muhammad Nabi Allah, Karl Marx, Lenin, and Che Guevara taught to the people of the world that the world is one land and one nation. As well as, the nature and the natural science taught to the people of the world, that the world is one land and one man. Really, Putin and Selenksy's lack of the understanding and the learning of this world's natural reality, is the main cause of the Russian-Ukrainian war crisis.",3203656183179547,https://facebook.com/groups/1574445816100600/posts/3203656183179547,2022-04-03 21:49:09
